"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2015,1,1,1,4,2015-01-01,"AA",19805,"AA","N787AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0855",-5.00,0.00,0.00,-1,"0900-0959",17.00,"0912","1230",7.00,"1230","1237",7.00,7.00,0.00,0,"1200-1259",0.00,"",0.00,390.00,402.00,378.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,2,5,2015-01-02,"AA",19805,"AA","N795AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0850",-10.00,0.00,0.00,-1,"0900-0959",15.00,"0905","1202",9.00,"1230","1211",-19.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,390.00,381.00,357.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,3,6,2015-01-03,"AA",19805,"AA","N788AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0853",-7.00,0.00,0.00,-1,"0900-0959",15.00,"0908","1138",13.00,"1230","1151",-39.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,390.00,358.00,330.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,4,7,2015-01-04,"AA",19805,"AA","N791AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0853",-7.00,0.00,0.00,-1,"0900-0959",14.00,"0907","1159",19.00,"1230","1218",-12.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,390.00,385.00,352.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,5,1,2015-01-05,"AA",19805,"AA","N783AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0853",-7.00,0.00,0.00,-1,"0900-0959",27.00,"0920","1158",24.00,"1230","1222",-8.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,390.00,389.00,338.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,6,2,2015-01-06,"AA",19805,"AA","N799AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0856",-4.00,0.00,0.00,-1,"0900-0959",85.00,"1021","1256",4.00,"1235","1300",25.00,25.00,1.00,1,"1200-1259",0.00,"",0.00,395.00,424.00,335.00,1.00,2475.00,10,0.00,0.00,25.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,7,3,2015-01-07,"AA",19805,"AA","N784AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0859",-1.00,0.00,0.00,-1,"0900-0959",29.00,"0928","1209",12.00,"1235","1221",-14.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,395.00,382.00,341.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,8,4,2015-01-08,"AA",19805,"AA","N787AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0856",-4.00,0.00,0.00,-1,"0900-0959",26.00,"0922","1155",3.00,"1235","1158",-37.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,362.00,333.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,9,5,2015-01-09,"AA",19805,"AA","N795AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0901",1.00,1.00,0.00,0,"0900-0959",43.00,"0944","1237",4.00,"1235","1241",6.00,6.00,0.00,0,"1200-1259",0.00,"",0.00,395.00,400.00,353.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,10,6,2015-01-10,"AA",19805,"AA","N790AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0903",3.00,3.00,0.00,0,"0900-0959",37.00,"0940","1225",10.00,"1235","1235",0.00,0.00,0.00,0,"1200-1259",0.00,"",0.00,395.00,392.00,345.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,11,7,2015-01-11,"AA",19805,"AA","N786AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0854",-6.00,0.00,0.00,-1,"0900-0959",14.00,"0908","1145",14.00,"1235","1159",-36.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,365.00,337.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,12,1,2015-01-12,"AA",19805,"AA","N790AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0853",-7.00,0.00,0.00,-1,"0900-0959",35.00,"0928","1222",8.00,"1235","1230",-5.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,395.00,397.00,354.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,13,2,2015-01-13,"AA",19805,"AA","N796AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0854",-6.00,0.00,0.00,-1,"0900-0959",21.00,"0915","1151",4.00,"1235","1155",-40.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,361.00,336.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,14,3,2015-01-14,"AA",19805,"AA","N793AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0856",-4.00,0.00,0.00,-1,"0900-0959",22.00,"0918","1120",6.00,"1235","1126",-69.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,330.00,302.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,15,4,2015-01-15,"AA",19805,"AA","N790AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0852",-8.00,0.00,0.00,-1,"0900-0959",66.00,"0958","1218",13.00,"1235","1231",-4.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,395.00,399.00,320.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,16,5,2015-01-16,"AA",19805,"AA","N797AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0900",0.00,0.00,0.00,0,"0900-0959",37.00,"0937","1158",8.00,"1235","1206",-29.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,366.00,321.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,17,6,2015-01-17,"AA",19805,"AA","N795AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0852",-8.00,0.00,0.00,-1,"0900-0959",14.00,"0906","1149",8.00,"1235","1157",-38.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,365.00,343.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,18,7,2015-01-18,"AA",19805,"AA","N786AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0916",16.00,16.00,1.00,1,"0900-0959",23.00,"0939","1219",17.00,"1235","1236",1.00,1.00,0.00,0,"1200-1259",0.00,"",0.00,395.00,380.00,340.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,19,1,2015-01-19,"AA",19805,"AA","N785AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0854",-6.00,0.00,0.00,-1,"0900-0959",16.00,"0910","1209",9.00,"1235","1218",-17.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,384.00,359.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,20,2,2015-01-20,"AA",19805,"AA","N797AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0853",-7.00,0.00,0.00,-1,"0900-0959",12.00,"0905","1154",9.00,"1235","1203",-32.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,370.00,349.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,21,3,2015-01-21,"AA",19805,"AA","N789AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0853",-7.00,0.00,0.00,-1,"0900-0959",17.00,"0910","1137",5.00,"1235","1142",-53.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,349.00,327.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,22,4,2015-01-22,"AA",19805,"AA","N790AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0852",-8.00,0.00,0.00,-1,"0900-0959",21.00,"0913","1137",13.00,"1235","1150",-45.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,358.00,324.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,23,5,2015-01-23,"AA",19805,"AA","N790AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0854",-6.00,0.00,0.00,-1,"0900-0959",18.00,"0912","1140",6.00,"1235","1146",-49.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,352.00,328.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,24,6,2015-01-24,"AA",19805,"AA","N787AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","1043",103.00,103.00,1.00,6,"0900-0959",41.00,"1124","1347",7.00,"1235","1354",79.00,79.00,1.00,5,"1200-1259",0.00,"",0.00,395.00,371.00,323.00,1.00,2475.00,10,0.00,79.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,25,7,2015-01-25,"AA",19805,"AA","N791AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0903",3.00,3.00,0.00,0,"0900-0959",15.00,"0918","1126",19.00,"1235","1145",-50.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,342.00,308.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,26,1,2015-01-26,"AA",19805,"AA","N783AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0854",-6.00,0.00,0.00,-1,"0900-0959",61.00,"0955","1232",8.00,"1235","1240",5.00,5.00,0.00,0,"1200-1259",0.00,"",0.00,395.00,406.00,337.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,27,2,2015-01-27,"AA",19805,"AA","","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","",,,,,"0900-0959",,"","",,"1235","",,,,,"1200-1259",1.00,"B",0.00,395.00,,,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,28,3,2015-01-28,"AA",19805,"AA","","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","",,,,,"0900-0959",,"","",,"1235","",,,,,"1200-1259",1.00,"B",0.00,395.00,,,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,29,4,2015-01-29,"AA",19805,"AA","N794AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0855",-5.00,0.00,0.00,-1,"0900-0959",20.00,"0915","1204",13.00,"1235","1217",-18.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,395.00,382.00,349.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,30,5,2015-01-30,"AA",19805,"AA","N792AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0858",-2.00,0.00,0.00,-1,"0900-0959",44.00,"0942","1234",8.00,"1235","1242",7.00,7.00,0.00,0,"1200-1259",0.00,"",0.00,395.00,404.00,352.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,31,6,2015-01-31,"AA",19805,"AA","N793AA","1",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"0900","0854",-6.00,0.00,0.00,-1,"0900-0959",36.00,"0930","1217",5.00,"1235","1222",-13.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,395.00,388.00,347.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,1,4,2015-01-01,"AA",19805,"AA","N795AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0856",-4.00,0.00,0.00,-1,"0900-0959",16.00,"0912","1643",8.00,"1735","1651",-44.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,335.00,295.00,271.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,2,5,2015-01-02,"AA",19805,"AA","N788AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0854",-6.00,0.00,0.00,-1,"0900-0959",25.00,"0919","1713",14.00,"1735","1727",-8.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,335.00,333.00,294.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,3,6,2015-01-03,"AA",19805,"AA","N790AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0922",22.00,22.00,1.00,1,"0900-0959",15.00,"0937","1734",25.00,"1735","1759",24.00,24.00,1.00,1,"1700-1759",0.00,"",0.00,335.00,337.00,297.00,1.00,2475.00,10,22.00,0.00,2.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,4,7,2015-01-04,"AA",19805,"AA","N785AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","1141",161.00,161.00,1.00,10,"0900-0959",21.00,"1202","1953",12.00,"1735","2005",150.00,150.00,1.00,10,"1700-1759",0.00,"",0.00,335.00,324.00,291.00,1.00,2475.00,10,0.00,0.00,45.00,0.00,105.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,5,1,2015-01-05,"AA",19805,"AA","N799AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0852",-8.00,0.00,0.00,-1,"0900-0959",29.00,"0921","1714",6.00,"1735","1720",-15.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,335.00,328.00,293.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,6,2,2015-01-06,"AA",19805,"AA","N798AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0858",-2.00,0.00,0.00,-1,"0900-0959",20.00,"0918","1656",15.00,"1729","1711",-18.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,329.00,313.00,278.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,7,3,2015-01-07,"AA",19805,"AA","N787AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0850",-10.00,0.00,0.00,-1,"0900-0959",15.00,"0905","1703",7.00,"1729","1710",-19.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,329.00,320.00,298.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,8,4,2015-01-08,"AA",19805,"AA","N795AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0853",-7.00,0.00,0.00,-1,"0900-0959",15.00,"0908","1653",16.00,"1729","1709",-20.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,329.00,316.00,285.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,9,5,2015-01-09,"AA",19805,"AA","N790AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0852",-8.00,0.00,0.00,-1,"0900-0959",14.00,"0906","1659",12.00,"1729","1711",-18.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,329.00,319.00,293.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,10,6,2015-01-10,"AA",19805,"AA","N786AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0858",-2.00,0.00,0.00,-1,"0900-0959",19.00,"0917","1701",21.00,"1729","1722",-7.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,329.00,324.00,284.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,11,7,2015-01-11,"AA",19805,"AA","N784AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0853",-7.00,0.00,0.00,-1,"0900-0959",17.00,"0910","1712",11.00,"1729","1723",-6.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,329.00,330.00,302.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,12,1,2015-01-12,"AA",19805,"AA","N796AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0900",0.00,0.00,0.00,0,"0900-0959",23.00,"0923","1718",20.00,"1729","1738",9.00,9.00,0.00,0,"1700-1759",0.00,"",0.00,329.00,338.00,295.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,13,2,2015-01-13,"AA",19805,"AA","N788AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0857",-3.00,0.00,0.00,-1,"0900-0959",14.00,"0911","1704",16.00,"1729","1720",-9.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,329.00,323.00,293.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,14,3,2015-01-14,"AA",19805,"AA","N799AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0854",-6.00,0.00,0.00,-1,"0900-0959",18.00,"0912","1713",9.00,"1729","1722",-7.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,329.00,328.00,301.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,15,4,2015-01-15,"AA",19805,"AA","N795AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0857",-3.00,0.00,0.00,-1,"0900-0959",19.00,"0916","1719",12.00,"1729","1731",2.00,2.00,0.00,0,"1700-1759",0.00,"",0.00,329.00,334.00,303.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2015,1,1,16,5,2015-01-16,"AA",19805,"AA","N795AA","2",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"0900","0853",-7.00,0.00,0.00,-1,"0900-0959",21.00,"0914","1720",6.00,"1729","1726",-3.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,329.00,333.00,306.00,1.00,2475.00,10,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
